615,0.441
616,0.4418
617,0.4426
618,0.4434
619,0.4442
620,0.445
621,0.4457
622,0.4464
623,0.4471
624,0.4478
625,0.4485
626,0.4492
627,0.4499
628,0.4506
629,0.4513
630,0.452
631,0.4527
632,0.4534
633,0.4541
634,0.4548
635,0.4555
636,0.4562
637,0.4569
638,0.4576
639,0.4583
640,0.459
641,0.4598
642,0.4606
643,0.4614
644,0.4622
645,0.463
646,0.4638
647,0.4646
648,0.4654
649,0.4662
650,0.467
651,0.4678
652,0.4686
653,0.4694
654,0.4702
655,0.471
656,0.4718
657,0.4726
658,0.4734
659,0.4742
660,0.475
661,0.47565
662,0.4763
663,0.47695
664,0.4776
665,0.47825
666,0.4789
667,0.47955
668,0.4802
669,0.48085
670,0.4815
671,0.48215
672,0.4828
673,0.48345
674,0.4841
675,0.48475
676,0.4854
677,0.48605
678,0.4867
679,0.48735
680,0.488
681,0.4887
682,0.4894
683,0.4901
684,0.4908
685,0.4915
686,0.4922
687,0.4929
688,0.4936
689,0.4943
690,0.495
691,0.4957
692,0.4964
693,0.4971
694,0.4978
695,0.4985
696,0.4992
697,0.4999
698,0.5006
699,0.5013
700,0.502
701,0.50275
702,0.5035
703,0.50425
704,0.505
705,0.50575
706,0.5065
707,0.50725
708,0.508
709,0.50875
710,0.5095
711,0.51025
712,0.511
713,0.51175
714,0.5125
715,0.51325
716,0.514
717,0.51475
718,0.5155
719,0.51625
720,0.517
721,0.5176
722,0.5182
723,0.5188
724,0.5194
725,0.52
726,0.5206
727,0.5212
728,0.5218
729,0.5224
730,0.523
731,0.5236
732,0.5242
733,0.5248
734,0.5254
735,0.526
736,0.5266
737,0.5272
738,0.5278
739,0.5284
740,0.529
741,0.5297
742,0.5304
743,0.5311
744,0.5318
745,0.5325
746,0.5332
747,0.5339
748,0.5346
749,0.5353
750,0.536
751,0.5367
752,0.5374
753,0.5381
754,0.5388
755,0.5395
756,0.5402
757,0.5409
758,0.5416
759,0.5423
760,0.543
761,0.54355
762,0.5441
763,0.54465
764,0.5452
765,0.54575
766,0.5463
767,0.54685
768,0.5474
769,0.54795
770,0.5485
771,0.54905
772,0.5496
773,0.55015
774,0.5507
775,0.55125
776,0.5518
777,0.55235
778,0.5529
779,0.55345
780,0.554
781,0.55465
782,0.5553
783,0.55595
784,0.5566
785,0.55725
786,0.5579
787,0.55855
788,0.5592
789,0.55985
790,0.5605
791,0.56115
792,0.5618
793,0.56245
794,0.5631
795,0.56375
796,0.5644
797,0.56505
798,0.5657
799,0.56635
800,0.567
801,0.56775
802,0.5685
803,0.56925
804,0.57
805,0.57075
806,0.5715
807,0.57225
808,0.573
809,0.57375
810,0.5745
811,0.57525
812,0.576
813,0.57675
814,0.5775
815,0.57825
816,0.579
817,0.57975
